SID_MARCHE;ID_MARCHE;DS_MARCHE;SID_CATEGORIE;ID_CATEGORIE;DS_CATEGORIE;SID_FAMILLE;ID_FAMILLE;DS_FAMILLE
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10368;114;"INCONNUS KS - EQUIPEMENT ET EN"
246;96;"HYGIENE";1830;670;"GELS DOUCHE ET MOUSSANTS";13327;7651;"2 EN 1 DOUCHE SHAMPOOING"
143;93;"COMMUNICATION";2098;699;"PACK ABONNEMENT";10944;2382;"PACK ABO INTERNET MOBILE SFR"
144;104;"GROS ELECTRO";1563;692;"LAVE LINGE";7244;4673;"LAVE LINGE FRONT MOINS DE 6KG"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";11382;3960;"BROCHETTES DE VOLAILLE HALAL"
197;176;"JEUX VIDEO";2154;112;"SERVICES HYPERGAMES";10216;1729;"REPRISE ACC. CONSOLES"
148;53;"AUTO MOTO";1673;786;"CONFORT INTERIEUR";7836;6702;"HOUSSES ET PROTECTION AUTO"
169;219;"PARAPHARMACIE";1898;319;"HYGIENE AUTRE";13405;7731;"HYGIENE DES PIEDS"
176;128;"PATISSERIE";1949;465;"DESSERTS";11434;4217;"PETITS GATEAUX ASSORTIMENT"
220;35;"ACTIVITES MANUELLES";1759;80;"BEAUX ARTS & PEINTURE CREATIVE";8395;1076;"PEINTURE ENFANT"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";2634;478;"VIENNOISERIE";13173;7471;"PAINS CHOCOLAT"
146;218;"MULTIMEDIA";2398;542;"MULTIMEDIA LOGICIEL DEMAT";7451;5143;"ABONNEMENT"
163;70;"BEAUTE PARFUMERIE";1836;683;"MAQUILLAGE";13350;7676;"MASCARA"
166;115;"ALCOOLS ET BIERES";1852;658;"APERITIFS MODERNES";8841;5364;"RHUMS BLANCS"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2568;223;"PRODUIT HYGIENE ET SOLAIRE BB";12097;6309;"SPRAY NASAL"
170;90;"FROMAGE STAND";1903;945;"VA PATE DURE";13542;7868;"VA BEAUFORT"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11824;6032;"GRANDE BRETAGNE QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1793;633;"HUILES ET VINAIGRES";13092;7387;"HUILE POUR PIZZAS"
183;188;"FRUITS ET LEGUMES FRAIS";2489;936;"CELERI/NAVET/PT AU FEU/EPINARD";11705;4784;"CELERI"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";12221;6434;"BO ARGENT HOMME"
174;125;"CREMERIE";2608;362;"ULTRA FRAIS SANTE";9337;68;"ULTRA FRAIS SOJA"
223;49;"LIBRAIRIE";2156;39;"TOURISME";7997;9937;"GUIDES FRANCE"
231;64;"JARDIN LS";1635;530;"ARROSAGE";7569;5282;"POMPES & ACCESSOIRES"
244;89;"EPICERIE SUCREE GOURMANDE";1872;653;"CHOCOLAT SAISONNIER";8928;763;"MOULAGE CHOCOLAT TX PLEIN"
198;30;"CUISINE PEM";2239;611;"PETIT DEJEUNER";9874;1333;"PRESSE AGRUMES"
171;97;"TRAITEUR LS";1906;139;"PLAT CUISINE TRAITEUR LS";12761;7046;"AUTRE PLAT A PARTAGER"
219;20;"VINS";2146;65;"BLANCS";10175;1756;"BLL BLANCS AOP LOIRE"
155;106;"CUISINE";1750;412;"POELES";8322;4011;"P WOK GRILL SPE GAZ ELEC VITRO"
175;126;"FROMAGE LS";2177;104;"FROMAGE DE TERROIR AOP";10021;1390;"FROMAGE TERROIR BIO"
178;177;"CHARCUTERIE LS";2113;738;"CHARCUTERIE DU MONDE";10022;2265;"CHARCUTERIE ITALIE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13690;8017;"FE AUTRE SAUCISSE A CUIRE"
153;102;"JEUX ET JOUETS";1711;450;"JOUETS 1ER AGE";10203;1691;"NOURRISSONS 0-3 MOIS"
240;80;"BRICOLAGE TRAVAUX";1647;724;"PREPARATION ET REVETEMENT";7698;5943;"PEINTURES SPECIALES"
184;900;"SELF-DISCOUNT";2047;918;"SD ALCOOLS & VINS";9737;9246;"SD ANISES"
173;99;"TRAITEUR STAND";2685;620;"FE PATE FRAICHE/ACCOMPAGNEMENT";13626;7952;"FE GNOCCHI ET QUENELLE"
141;75;"IMAGE";1525;757;"AUTRES ECRANS";11170;3688;"ECRAN PORTABLE"
135;27;"ENFANT MODE";2578;262;"BAIN GARCON";12161;6374;"SURF GARCON"
180;181;"BOUCHERIE ATELIER";1992;160;"BOUCHERIE VENTE ASSISTEE";9505;1241;"VA PORC"
137;34;"BEBE LAYETTE";1472;244;"CHAUSSETTES & COLLANT BEBE";10531;1819;"CH07 ANTIGLISSE SEMELLE SOUPLE"
133;12;"HOMME MODE";1394;268;"TEE SHIRT POLO SOUS PULL";6533;6024;"POLO MANCHES LONGUES"
210;40;"POISSONNERIE STAND";2454;822;"ETAL DECOUPES DE POISSON";9513;35;"DECOUPE POISSON SANS ARETE"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";12594;6855;"PROTEGE CAHIERS 21 X 29,7"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10366;109;"INCONNUS KS - ECOLIER BUREAU  "
246;96;"HYGIENE";1830;670;"GELS DOUCHE ET MOUSSANTS";13326;7650;"GELS DOUCHE HOMMES"
143;93;"COMMUNICATION";2098;699;"PACK ABONNEMENT";7170;1817;"PACK ABO NON SMART BOUYGUES T"
144;104;"GROS ELECTRO";1563;692;"LAVE LINGE";7246;4680;"LAVE LINGE ENCASTRABLE"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";11381;3959;"COEUR DE REPAS SNACK HALAL"
197;176;"JEUX VIDEO";2154;112;"SERVICES HYPERGAMES";12649;6928;"REPRISE CONSOLES"
148;53;"AUTO MOTO";1673;786;"CONFORT INTERIEUR";7857;5339;"CONNECTIQUES ALLUME CIGARE"
169;219;"PARAPHARMACIE";1898;319;"HYGIENE AUTRE";9114;5387;"HYGIENE DES AISSELLES"
176;128;"PATISSERIE";1949;465;"DESSERTS";13493;7819;"AUTRES GATEAUX SAISONNIERS"
220;35;"ACTIVITES MANUELLES";1759;80;"BEAUX ARTS & PEINTURE CREATIVE";12595;6858;"PINCEAUX ET ACCESS. BEAUX ARTS"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";2634;478;"VIENNOISERIE";9050;1154;"CROISSANT"
146;218;"MULTIMEDIA";2398;542;"MULTIMEDIA LOGICIEL DEMAT";12287;6500;"LOISIRS ET CREATION"
163;70;"BEAUTE PARFUMERIE";1823;123;"COLORATION";13297;7620;"COLO PERMA SANS AMMONIAQUE"
166;115;"ALCOOLS ET BIERES";1852;658;"APERITIFS MODERNES";8839;814;"RHUMS BRUNS AMBRES"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2568;223;"PRODUIT HYGIENE ET SOLAIRE BB";12101;6313;"MASSANT VISAGE / CORPS"
170;90;"FROMAGE STAND";2677;596;"FE FROMAGE COEUR DE REPAS";9156;481;"FE AUTRE FROM COEUR DE REPAS"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11826;6034;"CASHER QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1793;633;"HUILES ET VINAIGRES";8586;621;"HUILES FINES"
183;188;"FRUITS ET LEGUMES FRAIS";2489;936;"CELERI/NAVET/PT AU FEU/EPINARD";11704;4783;"MELANGE POT AU FEU"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";8499;4809;"BO OR HOMME"
174;125;"CREMERIE";2608;362;"ULTRA FRAIS SANTE";12810;7095;"PROBIOTIQUE"
223;49;"LIBRAIRIE";1692;488;"VIE PRATIQUE LOISIRS";7977;1055;"ANNUELS PRATIQUES"
231;64;"JARDIN LS";2534;153;"POTERIE,DECO.,FLEURS ARTIF.";7624;5251;"CACHE POTS"
244;89;"EPICERIE SUCREE GOURMANDE";1872;653;"CHOCOLAT SAISONNIER";8946;9585;"CALENDRIER AVENT"
198;30;"CUISINE PEM";2239;611;"PETIT DEJEUNER";10773;2319;"CENTRIFUGEUSE"
171;97;"TRAITEUR LS";2606;351;"TRAITEUR DU MONDE";12752;7037;"TRAITEUR ORIENTAL"
219;20;"VINS";2146;65;"BLANCS";13052;7345;"BLL BLANCS AOP PROVENCE"
155;106;"CUISINE";1750;412;"POELES";12518;6736;"CREPIERE GAZ ELEC VITRO INDU"
175;126;"FROMAGE LS";2177;104;"FROMAGE DE TERROIR AOP";9360;486;"REBLOCHON TOMME ET MONTAGNE"
178;177;"CHARCUTERIE LS";2113;738;"CHARCUTERIE DU MONDE";10025;2268;"CHARCUTERIE POLOGNE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13687;8014;"FE AUTRE CHARCUT. A CUISINER"
153;102;"JEUX ET JOUETS";2727;948;"JEUX ET PUZZLES";8142;4617;"JEUX SCIENTIFIQUES & MAGIE"
240;80;"BRICOLAGE TRAVAUX";1655;720;"OUTILLAGE ELECTRIQUE/THERMIQUE";7752;5858;"GROUPE ELECTROGENE/COMPRESSEUR"
184;900;"SELF-DISCOUNT";2048;920;"SD DROGUERIE";13483;7809;"SD DIVERS PEP"
173;99;"TRAITEUR STAND";2685;620;"FE PATE FRAICHE/ACCOMPAGNEMENT";13627;7953;"FE LEGUMES CUISINES"
141;75;"IMAGE";1525;757;"AUTRES ECRANS";7037;7578;"ECRAN TUBE"
135;27;"ENFANT MODE";2578;262;"BAIN GARCON";6678;1632;"SHORTY PLAGE"
180;181;"BOUCHERIE ATELIER";1972;159;"MATIERES PREMIERES BOUCHERIE";9477;17;"*MP AGNEAU UE"
137;34;"BEBE LAYETTE";1469;875;"CONFECTION BEBE FILLE";10490;1575;"CHEMISE MANCHES LONGUES"
133;12;"HOMME MODE";1401;896;"ACCESSOIRES";6561;6018;"CEINTURE"
210;40;"POISSONNERIE STAND";2001;926;"ETAL FRUITS DE MER";11625;4576;"ASSORTIMENTS FRUITS DE MER"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";8410;4981;"RAMETTES"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10362;66;"NOMENCLATURE POUBELLE         "
246;96;"HYGIENE";1830;670;"GELS DOUCHE ET MOUSSANTS";13325;7649;"GELS DOUCHE ENFANTS"
143;93;"COMMUNICATION";1549;385;"CODIF EXCEPTIONNELLE";7167;4302;"CODIF EXCEPTIONNELLE"
144;104;"GROS ELECTRO";1564;694;"LAVE VAISSELLE";10791;2082;"LAVE VAISSELLE COMPACT"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";11378;3956;"AUTRE VOLAILLE ETHNIQUE"
197;176;"JEUX VIDEO";2154;112;"SERVICES HYPERGAMES";10346;5623;"EXTENSION DE GARANTIE"
148;53;"AUTO MOTO";1667;76;"PRODUITS MOTOS ET SCOOTERS";12702;6987;"ANTIVOL ET ACCESSOIRES 2 ROUES"
169;219;"PARAPHARMACIE";1898;319;"HYGIENE AUTRE";9109;792;"HYGIENE CORPORELLE"
176;128;"PATISSERIE";1949;465;"DESSERTS";11423;4152;"GATEAUX A LICENCES"
220;35;"ACTIVITES MANUELLES";1759;80;"BEAUX ARTS & PEINTURE CREATIVE";12598;6862;"PEINTURE CREATIVE"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1879;644;"TARTINABLE";13188;7486;"MIEL"
146;218;"MULTIMEDIA";2398;542;"MULTIMEDIA LOGICIEL DEMAT";12288;6501;"SECURITE"
163;70;"BEAUTE PARFUMERIE";1823;123;"COLORATION";8728;947;"ACCESSOIRES COLORATION"
166;115;"ALCOOLS ET BIERES";1852;658;"APERITIFS MODERNES";8833;749;"VODKAS"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2568;223;"PRODUIT HYGIENE ET SOLAIRE BB";12091;6303;"PRODUIT SOLAIRE"
170;90;"FROMAGE STAND";2677;596;"FE FROMAGE COEUR DE REPAS";9141;51;"FE ALIGOT"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";8617;827;"ASIE QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1794;634;"EPICERIE FINE";13099;7394;"EP FINE - BISCUITS"
183;188;"FRUITS ET LEGUMES FRAIS";2498;564;"FRUITS LEGUMES PRET A EMPLOI";11754;4866;"FRUITS DECOUPES"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";12222;6435;"AUTRES BIJOUX OR HOMME"
174;125;"CREMERIE";1936;970;"BEURRES";9293;299;"BEURRE BARQUETTE DEMI-SEL"
223;49;"LIBRAIRIE";1691;486;"LITTERATURE";12534;6753;"POLICIER"
231;64;"JARDIN LS";1635;530;"ARROSAGE";7575;5206;"TUYAUX & BATTERIES D'ARROSAGE"
244;89;"EPICERIE SUCREE GOURMANDE";1887;639;"PATISSERIE";9045;1149;"PATISSERIE BARRE ENTIERE"
198;30;"CUISINE PEM";2239;611;"PETIT DEJEUNER";10768;2308;"GRILLE PAIN 2 FENTES"
171;97;"TRAITEUR LS";1906;139;"PLAT CUISINE TRAITEUR LS";12754;7039;"PLAT INDIVIDUEL - VIANDE"
219;20;"VINS";2146;65;"BLANCS";8878;505;"BLL BLANCS AOP BORDEAUX"
155;106;"CUISINE";1750;412;"POELES";8327;4125;"SAUTEUSES GAZ ET GAZ ELEC"
175;126;"FROMAGE LS";2177;104;"FROMAGE DE TERROIR AOP";12876;7162;"MAROILLES ET CROUTE ORANGE"
178;177;"CHARCUTERIE LS";2113;738;"CHARCUTERIE DU MONDE";10023;2266;"CHARCUTERIE ESPAGNE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13688;8015;"FE PLAT A RECHAUFFER"
153;102;"JEUX ET JOUETS";1715;459;"GROS JOUETS ET PORTEURS";8164;4692;"PORTEURS 1ER AGE"
240;80;"BRICOLAGE TRAVAUX";1655;720;"OUTILLAGE ELECTRIQUE/THERMIQUE";7753;5859;"NHP ET ACCESSOIRES"
184;900;"SELF-DISCOUNT";2047;918;"SD ALCOOLS & VINS";13480;7806;"SD VINS ROSES"
173;99;"TRAITEUR STAND";2685;620;"FE PATE FRAICHE/ACCOMPAGNEMENT";13625;7951;"FE AUTRE ACCOMPAGNEMENT"
141;75;"IMAGE";1525;757;"AUTRES ECRANS";11171;3689;"MONITEUR TUNERISE"
135;27;"ENFANT MODE";1433;866;"TABLIERS FILLE";12151;6364;"TABLIERS TISSU FILLE"
180;181;"BOUCHERIE ATELIER";1972;159;"MATIERES PREMIERES BOUCHERIE";9481;9708;"*MP VEAU TERROIR"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";10424;1500;"AUTRE (CEINTURE, BRETELLE...)"
133;12;"HOMME MODE";1401;896;"ACCESSOIRES";6565;6011;"BONNET-CASQUETTE"
210;40;"POISSONNERIE STAND";2461;837;"PE DECOUPES SAUMON ET TRUITE";9517;116;"SAUMON/TRUITE AVEC ARETES PE"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";12589;6833;"BLOCS DE BUREAU NON PERFORES"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10374;154;"ARRIVAGE DESTOCKAGE M&L 5,5   "
246;96;"HYGIENE";1830;670;"GELS DOUCHE ET MOUSSANTS";8738;921;"GELS DOUCHE ADULTES"
143;93;"COMMUNICATION";1548;294;"CARTES DEMATERIALISEES";11203;3721;"TELECHARGEMENT ANTIVIRUS"
144;104;"GROS ELECTRO";1564;694;"LAVE VAISSELLE";7253;5474;"LAVE VAISSELLE 60CM"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";11379;3957;"VOLAILLE CASHER"
148;53;"AUTO MOTO";1667;76;"PRODUITS MOTOS ET SCOOTERS";7829;4356;"HUILES ET ADDITIFS 2 ROUES"
169;219;"PARAPHARMACIE";1898;319;"HYGIENE AUTRE";13403;7729;"HYGIENE AURICULAIRE"
176;128;"PATISSERIE";1949;465;"DESSERTS";11430;4213;"BUCHES"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1879;644;"TARTINABLE";8990;642;"CONFITURES"
163;70;"BEAUTE PARFUMERIE";2725;923;"SOINS VISAGE FEMME";13279;7600;"CREMES ANTI RIDES FEMME"
166;115;"ALCOOLS ET BIERES";2102;533;"COCKTAILS";10164;1746;"LIQUEURS MODERNES"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2568;223;"PRODUIT HYGIENE ET SOLAIRE BB";12099;6311;"NETTOYANT CHEVEUX"
170;90;"FROMAGE STAND";2677;596;"FE FROMAGE COEUR DE REPAS";13562;7888;"FE RACLETTE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11819;6021;"MAGHREB QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1794;634;"EPICERIE FINE";13109;7405;"EP FINE - HUILES ET VINAIGRES"
183;188;"FRUITS ET LEGUMES FRAIS";2173;96;"CAROTTE / CHOUX / POIREAU";10274;1948;"CHOUX FLEUR"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";12215;6428;"BRACELET OR & PIERRES HOMME"
174;125;"CREMERIE";1936;970;"BEURRES";10013;1295;"BEURRE BIO"
223;49;"LIBRAIRIE";1691;486;"LITTERATURE";7975;9903;"FANTASTIQUE ET HEROIC FANTASY"
231;64;"JARDIN LS";1632;520;"OUTILLAGE";12303;6516;"ENTRETIEN DU GAZON"
244;89;"EPICERIE SUCREE GOURMANDE";1887;639;"PATISSERIE";8995;699;"AUTRES PATISSERIES"
198;30;"CUISINE PEM";2239;611;"PETIT DEJEUNER";7327;6801;"BOUILLOIRE"
171;97;"TRAITEUR LS";1912;434;"PANE DE VOLAILLE";9186;4376;"CORDON BLEU"
219;20;"VINS";2146;65;"BLANCS";10171;1752;"BLL BLANCS AOP RHONE"
155;106;"CUISINE";1750;412;"POELES";10342;1362;"P WOK GRILL SPE GEVI"
175;126;"FROMAGE LS";2177;104;"FROMAGE DE TERROIR AOP";12875;7161;"FROMAGES TERROIR CREMEUX"
178;177;"CHARCUTERIE LS";1965;932;"CHARCUTERIE SECHE TRANCHEE";12944;7232;"CHARCUTERIE SECHE ESPAGNE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13691;8018;"FE GRILLADE"
153;102;"JEUX ET JOUETS";2727;948;"JEUX ET PUZZLES";8139;4614;"GRANDS JEUX REFLEXION"
240;80;"BRICOLAGE TRAVAUX";1655;720;"OUTILLAGE ELECTRIQUE/THERMIQUE";7771;5872;"ASPIRATEURS EAU ET POUSSIERE"
184;900;"SELF-DISCOUNT";2047;918;"SD ALCOOLS & VINS";9734;9243;"SD ALCOOLS BLANCS"
173;99;"TRAITEUR STAND";2125;28;"FE APERO RECEPTION";9272;4996;"FE ANTI PASTI ET TARTINABLE"
141;75;"IMAGE";1525;757;"AUTRES ECRANS";11172;3690;"TELEVISEUR COMBINE"
135;27;"ENFANT MODE";1433;866;"TABLIERS FILLE";6673;6121;"TABLIERS CIRES FILLE"
180;181;"BOUCHERIE ATELIER";1972;159;"MATIERES PREMIERES BOUCHERIE";11519;4339;"*MP STAND BOEUF IMPORT"
137;34;"BEBE LAYETTE";1469;875;"CONFECTION BEBE FILLE";10512;1626;"BERMUDA"
133;12;"HOMME MODE";1401;896;"ACCESSOIRES";12137;6350;"AUTRES GANTS"
210;40;"POISSONNERIE STAND";2475;890;"AIDES CULINAIRES";11658;4736;"AUTRES AIDES CULINAIRES PE"
156;107;"ECOLIER BUREAU";1762;498;"CLASSEMENT ET ORGANISATION";8440;4930;"CLASSEURS A5"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10418;436;"ARRIVAGE DESTOCKAGE HBB 19,6  "
246;96;"HYGIENE";1830;670;"GELS DOUCHE ET MOUSSANTS";8739;951;"BAINS MOUSSANTS"
143;93;"COMMUNICATION";1548;294;"CARTES DEMATERIALISEES";9896;1252;"RECHARGEMENT AUCHAN TELECOM"
144;104;"GROS ELECTRO";1564;694;"LAVE VAISSELLE";10790;2081;"LAVE VAISSELLE ENCAST 45CM"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";9220;133;"POULET ENTIER HALAL"
148;53;"AUTO MOTO";1667;76;"PRODUITS MOTOS ET SCOOTERS";7830;4371;"CASQUES"
169;219;"PARAPHARMACIE";2643;516;"SOLAIRES";13388;7714;"APRES LE SOLEIL"
176;128;"PATISSERIE";1949;465;"DESSERTS";11421;4119;"GATEAUX AUX FRUITS"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1879;644;"TARTINABLE";8998;716;"CREME DE MARRON"
163;70;"BEAUTE PARFUMERIE";1823;123;"COLORATION";13300;7623;"COLORATION TON SUR TON"
166;115;"ALCOOLS ET BIERES";2624;441;"DIGESTIFS";8842;810;"CALVADOS"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2568;223;"PRODUIT HYGIENE ET SOLAIRE BB";12093;6305;"CREME CHANGE"
170;90;"FROMAGE STAND";2677;596;"FE FROMAGE COEUR DE REPAS";9147;57;"FE FROMAGE COEUR DE REPAS BIO"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11828;6036;"AMERIQUE DU NORD QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1794;634;"EPICERIE FINE";13103;7398;"EP FINE - CONSERVES DE LEGUMES"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11765;4877;"FRUITS ANCIENS BIO"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";12223;6436;"AUTRES BIJOUX ARGENT HOMME"
174;125;"CREMERIE";1936;970;"BEURRES";9289;97;"MINI BEURRE"
223;49;"LIBRAIRIE";1688;482;"BANDES DESSINEES ET HUMOUR";10229;1672;"BD HUMOUR"
231;64;"JARDIN LS";1635;530;"ARROSAGE";7584;9051;"ARROSAGE GOUTTE A GOUTTE"
244;89;"EPICERIE SUCREE GOURMANDE";2108;449;"DEVANT DE CAISSE";8910;538;"CHEWING GUM"
198;30;"CUISINE PEM";1576;693;"PREPARER LE CAFE";9873;1332;"CAFETIERE A DOSETTE"
171;97;"TRAITEUR LS";1906;139;"PLAT CUISINE TRAITEUR LS";12756;7041;"PLAT INDIVIDUEL - LEGUMES"
219;20;"VINS";2146;65;"BLANCS";10170;1751;"BLL BLANCS AOP BEAUJOLAIS"
155;106;"CUISINE";1750;412;"POELES";8328;4126;"COUVERCLES"
175;126;"FROMAGE LS";2616;383;"FROMAGE PRODUITS DU MONDE";12864;7150;"FROMAGE GRECE"
178;177;"CHARCUTERIE LS";1965;932;"CHARCUTERIE SECHE TRANCHEE";12945;7233;"BOEUF SECHE TRANCHE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13685;8012;"FE AUTRE AIDE CULINAIRE"
153;102;"JEUX ET JOUETS";1715;459;"GROS JOUETS ET PORTEURS";8169;4698;"TRICYCLES"
240;80;"BRICOLAGE TRAVAUX";1655;720;"OUTILLAGE ELECTRIQUE/THERMIQUE";7770;5870;"SCIES"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9700;9209;"SD CONF. DE SUCRE TX REDUIT"
173;99;"TRAITEUR STAND";2686;621;"FE TRAITEUR DU MONDE";9279;5021;"FE TRAITEUR ESPAGNOL"
141;75;"IMAGE";1520;293;"ABONNEMENT";7010;1491;"ABO SATELLITE"
135;27;"ENFANT MODE";1433;866;"TABLIERS FILLE";12152;6365;"BLOUSE LABO FILLE"
180;181;"BOUCHERIE ATELIER";1975;841;"GIBIER";9452;1104;"CERF"
137;34;"BEBE LAYETTE";1471;241;"SOUS VETEMENT BEBE";10528;1805;"MOUFLES NOUVEAU NE"
133;12;"HOMME MODE";1401;896;"ACCESSOIRES";12138;6351;"CHECHE - FOULARD"
210;40;"POISSONNERIE STAND";2454;822;"ETAL DECOUPES DE POISSON";9516;334;"DECOUPE POISSON AVEC ARETES"
156;107;"ECOLIER BUREAU";2597;324;"PAPETERIE";12593;6854;"PROTEGE CAHIERS 24X32"
193;0;"RAYON INCONNU";2084;0;"SOUS-RAYON INCONNU";10376;158;"IINCONNUS KS - SPORT          "
246;96;"HYGIENE";1818;676;"HYGIENE FEMININE";13274;7592;"SOINS REGLES DOULOUREUSES"
143;93;"COMMUNICATION";1548;294;"CARTES DEMATERIALISEES";11207;3725;"MONETAIRE TRANSFERT"
144;104;"GROS ELECTRO";1564;694;"LAVE VAISSELLE";7252;4920;"LAVE VAISSELLE ENCAST 60CM"
172;98;"VOLAILLE";2410;565;"VOLAILLE ETHNIQUE";11384;3962;"DECOUPE VOLAILLE MARINEE HALAL"
169;219;"PARAPHARMACIE";2643;516;"SOLAIRES";13389;7715;"SE PREPARER AU SOLEIL"
176;128;"PATISSERIE";1949;465;"DESSERTS";9376;30;"GATEAUX AU CHOCOLAT"
167;121;"EPICERIE SUCREE DU QUOTIDIEN";1879;644;"TARTINABLE";8996;712;"PATE A TARTINER"
163;70;"BEAUTE PARFUMERIE";1823;123;"COLORATION";8729;9726;"ENTRETIEN CHEVEUX BLANCS"
166;115;"ALCOOLS ET BIERES";1853;659;"APERITIFS TRADITIONNELS";8837;805;"VINS D'ORIGINE"
168;124;"BEBE ALIMENTS ET PUERICULTURE";2571;229;"EQUIPEMENT BAIN BEBE";12115;6328;"SIEGE DE BAIN"
170;90;"FROMAGE STAND";2677;596;"FE FROMAGE COEUR DE REPAS";13561;7887;"FE FONDUE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11818;6016;"POLOGNE QUOTIDIEN"
158;61;"EPICERIE SALEE FAIT MAISON";1794;634;"EPICERIE FINE";13108;7404;"EP FINE - POTAGES ET CROUTONS"
183;188;"FRUITS ET LEGUMES FRAIS";2497;291;"CONDIMENT";11748;4854;"PIMENT"
157;113;"BIJOUTERIE";1775;83;"BIJOUX HOMME";8528;4721;"BO NON PRECIEUX HOMME"
174;125;"CREMERIE";1936;970;"BEURRES";9295;307;"BEURRE MOULE DEMI-SEL"
223;49;"LIBRAIRIE";2155;38;"CULTURE ET SOCIETE";7985;9925;"ARTS, CINEMA ET MUSIQUE"
231;64;"JARDIN LS";2534;153;"POTERIE,DECO.,FLEURS ARTIF.";10324;1344;"LUMINAIRE SOLAIRE"
244;89;"EPICERIE SUCREE GOURMANDE";1887;639;"PATISSERIE";9049;1153;"MADELEINE"
198;30;"CUISINE PEM";1572;680;"PREPARATION CULINAIRE";10818;2283;"COUTEAU"
171;97;"TRAITEUR LS";2606;351;"TRAITEUR DU MONDE";10034;2281;"TRAITEUR AUTRES PAYS"
219;20;"VINS";2630;473;"VSIG";13051;7344;"VSIG ROSES"
155;106;"CUISINE";1750;412;"POELES";12517;6735;"CREPIERE GAZ ELEC VITRO"
175;126;"FROMAGE LS";2616;383;"FROMAGE PRODUITS DU MONDE";10047;2368;"FROMAGE ESPAGNE"
178;177;"CHARCUTERIE LS";1965;932;"CHARCUTERIE SECHE TRANCHEE";9408;4013;"SAUCISSON SEC TRANCHE"
179;178;"CHARCUTERIE STAND";2695;707;"FE CHARCUTERIE A CUIRE";13693;8020;"FE BOUDIN NOIR"
153;102;"JEUX ET JOUETS";2727;948;"JEUX ET PUZZLES";8147;4622;"PUZZLES"
240;80;"BRICOLAGE TRAVAUX";1655;720;"OUTILLAGE ELECTRIQUE/THERMIQUE";7772;5875;"SOUDURE"
